uid,name,comp1,comp2,cluster,views,likes
646eab36b3bc4080a63d02eda9b44405,Harley quinn,-21.249213811319787,-6.186286811084884,1,4455,65
647665393ad54646b9714e90c464346f,Dexter S Mom,-25.479860662369585,-4.446751286982353,1,10237,118
647943240aa147409107ca4224b2ca49,Firecracker Vayne,-20.60775305346192,-25.96105828367825,2,7523,153
648a20abcf414c6faf95bab4ab3f4b76,The Wind Wa-KART!,-16.89857113433172,-30.29217721996995,2,12996,706
6494f1ec84c64766bc1bfa5efca11cb2,Low Poly Ultimate Pack - Castle in clouds,56.53782694025186,-41.32073899334607,0,16513,195
64a1bdcbb26d494ebb7052b75bd9c2d2,Klaxosaur Princess [001],-34.91055954823804,-7.428774851130389,1,2774,50
64ab671fb43e4efa94466a94e587c3e9,Pirate Building-BoatConcept,61.6356607663506,-12.130381186265293,0,2795,101
64b50d4621b04ea39932edef9d36b3c4,Hob,-19.13868990692478,-22.08604517480941,2,2792,118
64c66b89777d43c7abce26e2793860aa,Shachiku chan,-32.642644770913336,-11.734987894332004,2,11084,292
64cacbd3d2fa43f187a9c48c281ee725,Mandalorian Helmet,-12.31557377532694,7.447527428445409,1,6415,61
64d0b7662b59417986e9d693624de97a,Granite head of Amenemhat III,12.95539213569585,42.15876698954841,3,155375,824
64dc84c545bf406f9ec749f384c8aec1,Seated Jew,-9.505321213741752,42.77143420780599,3,2963,90
64dcc40a6e9249849f5735ae0ebf41c6,Boy on a Go Board 色絵碁盤唐子置物,-10.093175391139216,2.6227335040268014,1,3550,28
64e2932c26ef4f95ad22cbf497866ea4,Flower;Corpse,12.572614388846102,-18.14537578230682,2,3223,117
64e4975a0949422db43a1bbdbed95347,Character Practice - Charmander (Pokemon),-1.57170863443598,-23.276102110324302,2,3276,3
64f51771327e4e7a8d7835278ba3044f,"Daily VR Sketch, April 3rd: Ghost in the Shell",-40.00111216748313,-16.22096735126958,2,6232,179
64f88475605b4f16bbb50021d556ef93,Light Fury - HTTYD,-21.05262984186856,9.711685263350876,1,11093,93
64fe586e386a4171853466e32152ae75,Running in the Rain,-8.574462268006897,-27.54275375184961,2,9813,336
650166abbb3448e9adece85e30b59c06,Warhammer 40K: SpaceMarine,-11.592211891442764,1.148921940345062,1,4977,24
6508a897218f4e28bbf4ca2a82772958,Supergirl,-34.80931722277882,-4.744878279388886,1,8324,304
651dc785b6a04bc38538bb4fb43d3da0,Baby Runner,0.7813845923450731,9.030340176424527,1,5652,183
652b5c0dbcb24042a9ae924236d8c32a,ARM47,-24.7311511553958,-3.909868498640828,1,6413,265
652c9deda3fd49cab99bfe3acdde27e2,old,3.316374936551308,27.486030707492848,3,5010,60
652dd069907c4fd6af552615b90e7aba,MagicKiosk - Female Sports,-27.35873858460269,-5.432848513855714,1,6127,0
6530bee86f5d4099a4ab7c6b85575f90,Godzilla 2014,2.38657521953379,28.58123309361981,3,12058,50
65324f8bd48c4a1eb730a5cdba0dfe00,Leander,-14.515210209371222,-5.967094123059064,2,2445,130
6533100cfef143a4995a4b84572291b9,Bernini's Modello for the Four Rivers Fountain,14.01607017637493,55.08736593001788,3,4433,60
65415436b22041ca92d67ac9838cb8a1,Escápula / Scapula,14.058695498854991,17.07241386185943,3,8494,5
65417369a2724c9ebf06e7698238a856,air conditioners,50.27124915135595,-15.522394578509338,0,4732,235
6558336766cf490b9cb7554f0215eb95,Smaug head model,-22.33610834841672,23.21178885111077,1,98864,1405
655a8a95c36f4a75869ab0abed809fd8,Male Scan - Mick 003,-33.68733735701852,26.108184901248865,1,9419,186
655e0aa53e8e46539569e9d9284b4a83,LA SALLE À MANGER,52.71685717954863,-5.722379536640487,0,9413,7
6560ab865d0f4374916a15ab538d87fb,stairs,56.36624771024721,-3.779996540487896,0,3264,65
6567886ba3ff453fb32833788d7ba09b,"Ocean House, Rhode Island",62.01061558185516,-19.13373807161696,0,8930,3
656fe78dcc164aca9d920c27def5cdfe,Purple demon,-42.38656923095266,9.61694639709916,1,4982,178
65777dbebcf144b68f924d767484f0ea,Socktopus,-17.19731171700527,-23.85394740160064,2,2060,120
6577de63c8004d99b121b14292ed6a34,Lowpoly Cottage,36.53103589108439,-30.300623483719512,0,4565,122
657a31ed9704423c8c4e752fb2506a74,Human Skeleton Highresolution model,-6.858954012602824,22.502553405921176,3,135190,96
657a9589514a47d8ae18ebefbbc0fa16,Magician Prototype character,-34.36068989304273,-11.73440215529176,2,3871,139
657d0e1652aa4c249f4c876726c781c6,Profane - Bruxa,-20.71164685065876,-3.452392331749787,1,3608,30
6582186b2e3942728bc01d0b0bea14b4,Sci-Fi Soldier,-15.870779843638832,-9.577479359602831,2,3778,157
6582c94de60945988fd405e7af255ec5,Manuel Clément 3D Scan,-13.053061750534914,23.76407567664778,3,2951,64
65880617586342db903f9236c014aeab,Stitch (Fan Art),-10.059185443592233,-16.484062106801392,2,13403,288
658a0889bd5842e09a7f90a902df2b3d,FNaF 3 Springtrap Model,-14.853543991336576,7.442725137148607,1,5217,36
658b571a7cf848ab831357901fa043f9,Baroque church - Notre Dame de l'Assomption,50.597868134647136,10.708212907285288,0,3416,79
6592de15286149de97b171c1fc74e3c6,Zeiss6x30 Binoculars - GameAsset,-1.940528335389996,-15.069746330602465,2,3763,59
659789a7ca4f417c90ce4d43d85cff87,Tsukino - ShowByRock!!,-22.372174352066995,-17.550268484933056,2,2418,59
659fee2665be4c779d3777d1e2d7209b,Sword Master,-43.232272871346666,16.06311549523319,1,7105,186
65a8671e804747f7a6930dad106fbadb,Yucatan - Quetzalcoatl & Huracan,-10.862502033306551,-1.4709996965780758,1,2779,151
65b7bf6e439348028f5d13af68af1045,Arma 3 - Ballistic Mask (Black),-11.683321273648716,3.921886638256791,1,3414,2
65be1a5e03b54d1ea9a17409fa9faaf3,Demon Room - Oculus Medium,21.03100854274465,43.35316603545753,3,3293,47
65be7778e269418ca719ef361a8e113f,Lizars Soldier Color-Monster,-7.10334215797179,4.449448896461345,1,7987,309
65c77ea66f314f52bda99c167613d232,Tutankhamon,39.53919736069445,-14.93399482400162,0,44964,7
65cd2eee84544eea856c0215dd67bc3d,Mar Saba Monastery  -RAWscan,64.66450866998764,24.963226131689915,0,11022,321
65d3850ccb3d43cf9ffd1f47036c70bd,- Long high steps - Fougères Remparts,60.80850963531865,23.17601182464692,0,3024,156
65d7af4a2d1843b78c9616933138bf04,Testicles,7.03579199730117,45.28123596835445,3,4430,16
65ea9bf791374ae7867f7f7cbe978387,PirateBoss,-10.368127433874587,-11.136371199106527,2,5635,288
660e8173c2014cc48a785caf862da7a6,Head Base Mesh,14.073754184099572,8.394971703233438,3,4652,19
660fb742a5ff4580862cf5f9eb690d92,Vase - Louvre Museum (Low Definition),15.027765489260176,36.765899036691856,3,4374,143
6611a7f88bd8430bb524bf116c66d8c4,WH 40K Chainsword,5.591071435331113,24.029899399647142,3,3281,82
661202fb471442c39d822738e6ba8785,Viking,-7.644417805775934,3.871597666467218,1,6259,184
66205dc2f8bb48f8914e4768eae6dd08,Jack the Carver,-22.782250592688435,16.291048804328497,1,3433,126
6620782947774ce6b856416ef6d78739,Samurai Oni,-21.81291944473987,-24.28487848428876,2,2268,114
66217f6571b448159dedb790bf5c42c1,"Haida Totem Pole, circa1860-70 [section]",0.4741709724093678,27.15955994451404,3,4192,259
6621f6ee919c403f93093fe5d5de87a9,Lone Bird,31.90333015797447,-39.61203137433733,0,43579,11
6626abe1f3e8469a9d8f4b74d8aa2a71,Statue of Liberty,-6.944952992629961,37.161152632455966,3,28186,270
662eae15bff94b489fad6608e82656a4,Dani Diez fanart,-21.0428197200578,2.909684331966998,1,5482,415
6634b487a9ba486f9a8ef1b78f78e1e9,Forest-monster-final,-9.882297004334948,18.35134598781545,1,2650,14
664c6fe968d841cda08d828959638a2b,Battle Magistress,-28.81443990908705,-6.589354554275087,1,9699,232
665890c542be433fb18ef235cf987cef,Male Human Skeleton - ZBrush - Anatomy Study,-16.533819573737922,26.85222607998844,1,15121,131
6661b9748aff467a9176c14b16f27fe9,NTF (Nine-Tailed Fox),-27.37962061653748,3.5342060481041258,1,3155,20
666816f6651b4379a6738e71a214c655,Tsingtao Pearl Visitors Centre,38.16275109195868,-14.069927041173232,0,2838,11
66754729439c4cef807b08b5a3d96a0b,Kashira - Spirited Away (Fan Art),-18.27511548198572,12.69269559203518,1,3211,145
66774893d4da4055abb72d2b93c22cab,Lisboa House,54.73140543449336,-22.206845638451888,0,24360,509
6680ace6871a4d3a8ee5ee84260ce608,"Code of Hammurabi, National Museum of Iran",12.925298765698749,37.33904783460615,3,6644,9
66a3efd243af4d119fdf586e380f75c4,League of Legends: Zyra,-24.65087162017752,-14.575851497198354,2,20668,481
66a59d72e33f461d8d68f76ce52951aa,Grunkle Stan (Sculpt),-20.891072313185163,23.384533027268667,1,2840,0
66b4d99c026343ce8774e8a3b521246d,"""The Nook"" - 2.5D Texturing",44.738143507709886,-20.58846281596565,0,20300,681
66b877fa049940b0bbe68c91dc2e4d26,Sephiroth w/ Masamune (FF:VII) HD,-23.82498102881847,7.657228650083717,1,10100,206
66ba184479dc4973ab2ea7201be63ea8,"Castle Santa Maria Da Feira, Portugal",65.51647011771628,-2.6977521530808564,0,3216,83
66d01007af2d473f85d935f505a735d2,Monika Doki Doki Literature Club,-28.19855882678403,-7.070690723964631,1,42024,145
66dae06123b342f18ae9bc641c598167,3D Scanned Eagle,-13.299726523684306,35.0695180241569,3,5762,22
66dcc9d608ac4ea3a06452429890181b,Super saiyan goku,-17.284040390578735,42.22189048075865,3,3862,17
66e4ced42d3d4a9f8598241de7491783,Chinese Old Place,28.513367206923995,-22.459496958923296,0,29070,1226
66e5f0b969764283a529936a9a6daedc,Manta Alfredi V1.3,-23.398233689894184,-24.761809975722286,2,11929,348
66e82f0682ed4bb1866afdca223e0a8d,4'x8' Lean To Shed Plans,45.62542566234728,-6.982926057441238,0,7619,0
66e8cf6be81848e8bca7c7431c549206,Tête de Mégacéros,-2.228862875918835,20.0670593436728,3,9292,57
66eaa1da98ba4a89878e862b648eb900,"Final Fantasy VII, Cloud vs Sephiroth Omnislash!",-19.926506139259963,-20.755717450256128,2,13699,106
66ef015b53814d40bffff35a8c1f6301,Polyhymnia,-0.1421298085087787,50.77252652762067,3,5113,149
66fb471186174503aba5a7bb9f6af834,Mermaid's Greeting,-11.134596610044577,-35.347641529596444,2,15896,1071
6707442786854d969290fa7015f3aa46,Android Kitkat,5.435597503242694,-5.092245551829337,2,21463,54
67096a9ee2a447b9afe7057315bc952d,"Fortnite Style Asset Wall 1, wall 2, sign, door",5.097893189988086,-35.03964874517146,2,3078,28
671fafa8948c48faa40cd5b00799f2b2,Mech Constructor: Heavy Mech,0.1497228162418852,-3.847401290288323,2,12555,164
672067616f7f44a19a0322694797a632,Counter-Strike Italy - classic CS map in 3D,68.22188380657377,-10.330840907897445,0,4107,45
6724030d98ee4951bd721ce8514f03d6,Trooper Concept,-1.3212004641324948,-8.920500291551948,2,8498,205
6729409680154b68b703c348e50d06e2,Kirke/church at Søndregate 18/10,38.69464078387277,35.55880193220301,3,27613,9
6741c2aeada14a60be9ff4ed026abca7,Thror Wararmor,-24.02285309417748,-1.363940252489003,1,5762,81
675030b7ab7b4aa69bf636357ddf347b,The Visitor Outfit,-30.37248687815062,-0.1810023642906775,1,8611,17
6755cb0ed3ef4b8c908a51374f9c3d3c,RIDE THE LIGHTNING - METALLICA ALBUM COVER,11.140846949025589,-14.133087141930568,2,2636,58
675642263d5047f493e69af385ba11b6,Titanic's Marconi Room,59.92458094378704,-6.833151894617714,0,7633,153
675b3afce21a4acaa1140645a5206db3,Castle village scene,39.42815492823242,-26.11814245204465,0,11122,247
676027778c3e4ace81e7da827456a9be,sonic the hedgehog running,-7.747225954732351,-14.63867810329755,2,6362,55
6778019d93d54060a67d17be0b2d5821,Brooklyn SolarWorks Solar Canopy,49.85383911197484,-25.400264469231253,0,4888,1
677b4ab2d76444dd81dc520a40111abe,Asuna (SAO:LS),-11.03339032647557,-13.20018991671224,2,6601,64
677bbe6f93dc4df08b891d97a9eaba05,Stylized Homecoming Spider-man,-17.680389593629673,1.2403439334152495,1,9045,188
678f96cfadc741a3b260548eeb75954a,Priest Karol Wojtyła’s sports shoes,-0.7852237729134157,28.678641633698007,3,2866,65
67909350899742ad9c261bb87dc8efe3,#NEWPALMYRA: Roman Theater,33.73780263548874,-24.58894424352264,0,3506,3
67965c2988074fb1bf397a452ad77bf8,Hizathri anatomical reference - Skeleton,-12.464349909329547,4.924924049610376,1,2954,46
67b4158babd84949b924958743220a38,Rough Draft: Temple of Isis,67.13447803401945,10.526182347127142,0,6258,45
67b65bb101b84b918f4ccd65a4deaded,150L Coral E (CUBEflow),0.2891721667486969,-7.539799499557616,2,2535,0
67b69963f2094ea7a9c3e1024b54dc75,"Apollo 17, 1972",22.96220773001082,0.4287490368934588,0,6092,56
67c2ca51dd8b4638a325ae48711ff108,Nemesis,20.42066969094604,42.474211382415575,3,3973,169
67cb083cb3a840bbbb67e8893140ac62,Scrap City Assets first pack,17.604170376544364,-43.938770501754185,2,18835,432
67d09c07cf4e428b93ac7af20a113ce7,Evangelyne,-36.75739005333608,-20.732945335748443,2,3568,84
67d889c15c444752a4b3cf2c3fb6b122,Bulma - Dragon Ball,-29.61496220012628,-1.92589718708108,1,12932,258
67e115f2bff042e9977c4860360f8eab,Robert Yellin Yakimono Gallery: Takiguchi Kazuo,37.17013537893818,29.94556546948021,3,24871,0
67e290324850446fbec1e24b6a94905f,Katlanır Masa KM812,49.4510658663546,-13.008376508948231,0,7473,0
6807975389544125ae9027da2b36780a,S250.zip,32.240426518590034,7.951478458690769,0,4600,8
680e7f99357d4d6aa80abd1a94578478,Twi'Lek,-8.672797269972826,20.104056287638127,3,3788,31
680f2908840f4796a4e63150a40e0e3c,Pink Floyd Division Bell Statue 3D Version 1,-11.463995614809887,10.85082901228514,1,3263,36
681153a721c044d1bad754c57f32153b,Aureus (SFW version),-35.18177950839592,-2.37844850400415,1,10485,130
681d99c8aab14a44aa597f20cf3fa70a,A Moment of Peril,11.054346149469024,55.29332083640161,3,3298,112
681f84afe12b467197500e9444917ec8,Rijksmuseum Research Library,79.24584414385588,3.447810025386854,0,5107,106
682a3c9bd2634fad85930e197cd46ef0,Wonder Woman-gal gadot v3,-4.633556032479754,35.9460785771698,3,6089,78
682a8b8cf6624f74b9e132de53f38a09,Deep Sea Watcher,-8.849127246566589,-6.083257871890888,2,3771,269
682acb22cd84435b8f4a1e5d6dc3598d,Tifa Lockhart (FF:VII) (HD),-41.87223013471969,6.210517831451117,1,22047,203
6835f0d60e0c4813812c0247e3b73da7,Blender Chan!,-12.250072991154369,-23.56452488797715,2,43323,905
6837c4ed44074c869030dceccb6d09c4,Eldridge (azurlane)　エルドリッジ（アズールレーン）,-25.129803245351,-34.63568243943429,2,6861,262
683931860fdb4ef5a3be29a1db9afc0d,Flinders Street Station,46.840572973757176,-11.394823219835471,0,3141,22
6840e3fb045247f7b7dbc84d67c813bf,Yukikaze,-40.316001536088926,-19.183024853224207,2,13963,447
684132c9a39e47ad9988c7e4a655502e,Pandoria,-37.10765146251218,1.907848348996044,1,2829,44
685a3d49542e483fa3f4419d2d2afa8e,Baron Seutin,4.815647653023358,35.67126950066738,3,3298,72
686ead265f694f13990319e3aabe8a14,The cabin in the spooks #Haunted2018Challenge,66.67044019784241,-23.123124349492908,0,7045,236
686f253511884f90846ac6322b056304,Charizard Head Sculpt,-18.34128633036448,-6.439073332014354,1,2460,72
687a7215d4114b2b820d4c1d13dada7b,Vokjat Syandana,-10.003257361823406,-10.30496857223554,2,2959,0
687b34cd49d64d039f3acbc3aa3ea1b2,Hercules Slaying the Centaur Nessus,27.19357288019851,45.30653757151511,3,4912,111
68864965414f487090d1f677adbb8029,Modern Studio Apartment,39.100846212658375,-29.370896607030712,0,9995,139
688871af3a15475aa24003f0611e5b0f,Pendule Rocaille,29.663348764492728,16.746202912283906,3,4088,166
6892235200a2471bb597f3ba93a99bc3,2B Nier Automata,-19.251150695273505,26.49518717535574,1,7651,70
689ade7a8e6040c49bb8a00a3f4a68af,MikokoPose1,-23.08244299246424,-11.086950936516354,2,8363,91
68af2086b79042768b7318d04ae5b7d1,Bulletin Board,40.73732186199143,-15.291305217168654,0,3306,110
68b09735097340e8835a9e0eaca2d2ce,Seiji,-30.31544235974652,-9.388167722009642,1,4684,203
68b32e0a592f42b39ecc12e2018fcaca,Felix Potin Shopfront,41.05486432076964,-9.70274414763198,0,3982,168
68b6ca20eec84195a53c81d1785118c4,"""Do girls dream in 3D?""",12.98985264161937,21.94917325569443,3,9572,5
68b7b7861d5a493ba92a3164df9f0fde,3D Orlando,56.849932357841794,-15.519355001872013,0,7227,40
68be8975cca1481c85c20b590e81c6a6,Bathroom Interior,54.34924638982911,-12.891924124897749,0,7729,107
68cd1130d4a74dc4bb015f800e9ef2ba,Kylia 3D Model : Eternal Radiance,-32.620047686370405,-24.015673155649964,2,19285,510
68db474614af49bcb7ce7b5e5e274cdd,Dark Souls: Seath the Scaleless,-18.981633220105824,12.672337218331585,1,9162,269
68e794ba83534000acc3232e677f01cd,Poly Peloton : Wiggo at the World Championships,-30.61166449287596,-20.53745241586217,2,2926,7
68e7e87ee8664745909518e7b579d3b4,"Tikal, Guatemala",49.10801554700233,6.419280559731967,0,3012,48
68ed18318b6b46abbb0b694dff0f2ebd,"Model of central Tikal, MUNAE, Guatemala",59.59777258808736,-2.9818890155775004,0,3915,109
69082ddd79994a28a8f5423576724d7a,Captain America - Civil War,-26.37171619589564,-11.718751968816358,2,6779,193
690cd0234aa3448d8f9b06766406fbca,Franklin Center,45.47240210580321,-1.875829397921319,0,4295,0
691be2f1b8af418d90e16cb1dc08e555,Cute fish,-6.686147110660543,18.623701675448327,3,27043,201
692a107c048f41079f22455a3c28dc1b,Jolly Wizard,-11.11258787356749,-26.6902461680212,2,4182,201
693860feff9345898fa860329c379627,Michelangelo David's eye 3D scan,-17.808021524801546,21.6973670831958,1,7479,152
693df3f9180942fba3f865e0d5ddc0ce,New York,56.22067271630039,-12.128810119405268,0,8818,65
69407dad508347f393b8cb40511cdfb4,Hermes,3.6515436936537977,51.24650153817106,3,2699,103
694194557b114dea9993157903f92d45,Studio 16x16,64.16146493877598,-35.9058194735611,0,20794,1
694ef7d213554a3bbd458343fa19cdbd,"Column-bearing lion (S) - Parma Cathedral, Italy",24.678515992554043,5.736846953832571,0,11135,3
694f033755bd42709f56d7cb81b78a6e,Ruins 1 (room),47.43302078440438,38.38904556739447,3,12806,313
695432486fcd41a282809d82fdadbba0,Bastion OverWatch,-1.981052105864025,-15.207086056623076,2,8926,57
6964d63403a444beb672e79a0118c493,Jerry - The Tom and Jerry Show,-24.12747620088524,-22.01980668535333,2,8463,30
69655bf5b8f24178b28af5fda8850be7,Floorplan 2 : Imac 820-1888-A,34.5284117377304,-17.820777685126654,0,4098,2
6972b49086e746b898a3fdc5acf484e8,"Bois de cervidé dit ""Chasse à l'aurochs""",26.69496117672811,23.21569150537524,3,2729,16
6983219a57424d8d85358d7eb0255d4d,Environments 4 Assignment 3: Decay & Disruption,67.70145110162038,11.280214828361576,0,4533,4
698e5d1add1944db92bf8c0f8c947dfe,Kemo Loli & Girl.,-23.46455325326609,-21.032616243713235,2,22711,831
69a73d19d83146e883b261d922dfea49,Overwatch mercy (Cinema 4D),-27.86996629294685,-11.534634110518557,2,12047,75
69aa8ffcacd149cfbe51e633b5920318,Human Man Scan - 018MBody,-10.954928471535592,32.428328342661764,3,9328,132
69b54d472022440ea82411ea19f7a1b0,Loli in a forest 　森の幼女,-31.082634950763,10.785629201017551,1,3874,40
69be107ca5234ca8a9fcff6ba6851e9e,221B Baker Street - Sherlock - Archilogic,39.89403501789689,-6.301658812958912,0,36483,630
69cb24bb137345749217431c91bbefef,The Sorceress & Jack,-10.044502622331294,-41.29939802340807,2,4899,218
69cb9900782e44f9becd2fee56801db8,Kat - Republik,-18.946896859241647,14.759885438594306,1,3126,125
69d164f35fa74848893d7abca16c76f9,Crátera ática con escena dionisiaca,5.183421691417396,47.56723029711865,3,8290,97
69d3a11c45b94eda86557420edb28a77,Miku,-20.02557475121393,21.37048523047954,1,2222,53
69d3ed0e929c4e6f845909e5c0479e16,Licker,-3.453563618473261,39.68215269399572,3,6019,112
69d83b19408b4020a1cce77570ba0dac,Hunter,-23.68342395396198,18.2171285736979,1,4984,181
69f2944feb0e4e34afb4b39dfe1d9958,Avanna,-16.222323599646028,3.159273424103388,1,6722,2
69f477f65558495f82610beca7777d53,Red Rocks Amphitheatre  -RAWscan,56.22841581917863,-4.350172879659797,0,3069,65
6a00f8bb8cb749b8afb6eaf51fe4a7c7,Vita POPSTAR | Master x Master | High,-28.476786758188897,-14.39554483490044,2,2925,77
6a01a762193b43bb8c692512671a6943,Warrior,-23.985226407556777,0.6768264359596651,1,5576,279
6a08e5177c594f13b9da79c59287f1f3,Bust of a rhetorician,6.068005750318287,43.45051966268532,3,3147,86
6a1073c803994e05a2d716b9657a5a02,"Virtual Liver ""Setsuna""",-28.154457069372,-3.394751957554007,1,4149,140
6a17b5a76f5f46f6a0d586d855dc15c9,Naaaaw! - Star Wars,37.06602727075331,-20.486278567640024,0,31464,275
6a2fdc852b594a79ae1606c7935fbe66,Petals and Thorns,-28.214161254047088,-20.186387585887847,2,31766,1381
6a33cc3092e04a38b59526b369bc7974,Deinocroton draculi,-20.85193428580388,6.304985015365027,1,26996,9
6a366ecf6c0d48dd8d7ade57a18261c2,Plaza Day Time,40.63518973095498,-12.312666233176172,0,5510,75
6a564d36144a46b7ae4bada5c341f5fa,Lady Vashj fanart,-10.484788001114229,-1.4197536313849743,1,7307,229
6a6a91c2e8f24e6092baab9853f0c3ed,Corona Interior Baking,39.64954985121185,-11.318013005571116,0,4203,104
6a6bc196c2cf447b8fd8eaec1d0c7fa1,Molossian Hound Inv. 1914 n. 67,-2.160800893949347,15.0080359206186,3,2408,2
6a7077c86ab9440397972a4b1924c174,Anime Loli,-15.73147478528145,-13.308619602644075,2,11398,1
6a7785e246d04d02b94f023d08327807,Rivi - 3D Bust Challenge,-25.76843064022075,-12.759644273223412,2,3005,178
6a78673634d54e059f7c370b105a41cc,Cozy Tavern - First Floor,35.19602048804786,-35.34491416662746,0,9409,342
6a78cb3aa73a418ba15ea48f98770636,Planar head (Oleg Toropygin),18.22592466894641,19.614393578298447,3,30136,169
6a79ab6b70b747b68e787da1458ab582,Goku,-34.59872677372695,-6.321868800482025,1,42707,156
6a834f67c1344b0eb0cba00cc107c5e1,Girl. Just married.,-11.054716411090752,32.49423638755954,3,3824,62
6a89ee376da2477b900e0449a6f06051,Xenogears Fanart - Emeralda,-23.88402647326023,-7.592023804105973,1,10551,541
6aa96f2a8fad46f9918fe5fe4a2d9103,"Bacchante Couchée, Petit Palais, Paris",10.470153221419295,57.319790245317705,3,5815,312
6aaa3109600f4800ba6063c176406d9a,Scar 3D Model,-10.955004102479288,-27.37088611602101,2,11742,180
6ab6c47575624d968f5be4051e110b54,Bruce Willis,1.647392476415441,31.97238562033625,3,6015,97
6ab793b28ded4e41b33e195e91aa06aa,Blue-Eyes White Dragon - yu-gi-oh,-17.51906301322729,10.16784132598189,1,3577,7
6ab96c76558f43a3b0e1442bc0065f68,Locker,36.91338783411753,-4.538746751752201,0,2945,128
6abb95d56bca486793df6f99c9c73788,Hestia 3d Figure fanart,-30.612141603852404,-27.21234652882831,2,48615,722
6ac168305aab41c6aefb941d120b3230,HUMANOID ROBOT,-13.681544185889484,-7.517948760542154,2,4915,94
6ac2f663e49246e6bff3a0332d5feee1,Diana,-7.69211095896655,53.97545700629141,3,3499,49
6ac43c311b62491dafa07f27506769d1,Modelo 3D da cidade de Loulé,54.53416029538839,-3.743808858507631,0,2587,5
6adbb6547e484b66b65790f34e5aecfc,Jableh Theatre,48.73090253166234,20.73187264953081,0,7418,32
6ae5bcf43d19465e8c9d9321f6690aaf,Cuphead,-21.203263849860544,-23.747766822281605,2,3118,35
6af179b9cf604a21a8df7722ce1c8799,Enée et Anchise - Louvre Museum,19.62059372756659,50.05607207697472,3,5170,236
6af7320062a54820b5fdbbd586a44169,#SculptJanuary18 - Day 15: Limb,-22.4912149045013,27.99592611441604,1,2475,31
6afad9c6260b4ceb9944f5472d271094,Elephant,6.763069634837964,31.14703181172608,3,5571,58
6afd7a17e1384568b50b7270be20724a,Sallya,-32.304812037384444,-3.5517624175676814,1,16853,632
6aff787c459a4e00a26ed11ac8f148a1,BB8,-6.468346795859403,-4.4259141589318896,2,7315,182
6b03bc65d9354ad495ed34e12895bf08,Floating Fantasy Kitchen,15.17657313347251,-28.880343718387216,2,6904,353
6b125019e96d45909886cf94d3a3d14b,Rena from Elsword,-28.985610316049616,-6.403179337497625,1,9296,242
6b1a3732cab44f89a0dc7feab63212e2,''Chrono Trigger'' - Ayla,-2.57899844888666,-17.881978313736006,2,7840,287
6b1f7abf8036446dad5bf276ee752e13,Wall Town diorama,27.828109965996056,-36.38173668073866,0,11613,484
6b383e56f1a549428961557f0aa2fc70,Shalltear Bloodfallen,-6.217258888711531,17.272577261055357,1,14530,2
6b4c1bffd7224d378c46ade9009bd14f,Eggette/Omelette,-10.78557330301314,-33.04013689584834,2,3365,44
6b539e493a5f483888a296c828bf9ef4,Roman | Static Face | Avatar SDK,8.395604909203437,30.145203677348967,3,7579,0
6b5b06e3d5c34235932a40a683e1b4c7,Persona- Aigis,-33.76079242458749,-16.326908982300797,2,12035,593
6b5e8698e4d2459a978180a9fd06fc0f,Blake Belladonna - Casual Wear,-33.0577316772944,-17.55051977788639,2,4209,37
6b796e73f46c4692867e564cf82ac211,Kokonoe,-21.158969728099027,-31.478390326156404,2,10550,349
6b8836cd4ff849aeaac07c30f755b406,One piece Bikini,-30.512065751027126,15.821551592790014,1,5744,48
6b94072c0d98485ba5dd78e3c3c1b597,Batman : The Animated series intro scene.,-7.925287857870315,-32.192559911261945,2,7375,217
6b97740f4030440fa1795e0ce4e9b98b,3D Human Skeleton,-23.35262538133039,37.0762527565351,3,42442,11
6b993ccf0e8c4f299131fe9f89a48463,Ritual vessel in the shape of a rhinoceros,5.487203403344491,9.782775108264648,3,4914,19
6b9bd21610d4465d872bfcfe176e98e1,Throne room - Medieval Fantasy Challenge,40.07499349627991,-51.631505442827454,0,4895,77
6b9f776552814eabad92aa100bfd2124,Witch Apprentice Low Polygon Art,-10.793308853673327,-34.19713298969501,2,2556,177
6bb462e7ad284ce499811e6b3915b20d,Miraculous Ladybug model - Tikki,-13.74327346000675,-19.27682744807121,2,3165,35
6bc5b20491714358bcdd03c4f285a540,Nuevo Packaging Puertas PAVIR ®,13.585810063476805,-5.791703880474114,2,7762,0
6bc8fa2bb7af4955ac0248aba7f752d4,Wicker the Wickerbeast,-17.282643036948095,-30.888509201387528,2,3767,98
6bca64c3a964480aafecb83deb466c14,Kylo Ren - Helmet,-13.803605932060814,20.518911535008684,1,2872,53
6bd519e0e5684fa7921c6ae3f4ade3c1,Desert Portal,3.711489871178364,-17.481135512347993,2,10277,572
6be459f7b8214790965e509144e3221a,Tron Character,-33.41852447551679,8.272689688688953,1,6140,88
6be5ac8af9934b4e9bc385bd5e6a29f3,Voxel Iron Man,0.8847480713510788,-4.742607312117714,2,3895,86
6be8d53ace144462a1f5eb4b572253b4,Hell Knight,-1.5792254525156022,30.42241175279336,3,3096,92
6bf54e8e09984ea3a2d266f53dd69442,Magic Merchant Cat,-5.519024742135542,-30.59406289634885,2,24240,1432
6bf58956c1644ded9f79e81c59224056,Zero Two Low Poly,-23.37743446806585,-17.217047384775963,2,3848,47
6bf754fa129041e7bfec2845b1806a13,Swimming Pool - Exterior Architectural Scene,60.543154331941786,-20.83331973367473,0,2649,57
